species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
grnpar1,avibase-6558036F,12606,issf,Green Parakeet (Green),Conure verte (holochlorus/brewsteri),Psittacara holochlorus holochlorus/brewsteri,fr
grnpar3,avibase-6786ECC6,12609,issf,Green Parakeet (Red-throated),Conure verte (rubritorquis),Psittacara holochlorus rubritorquis,fr
grnpar2,avibase-BACDCFE2,12610,species,Socorro Parakeet,Conure de Socorro,Psittacara brevipes,fr
pacpar1,avibase-5871A963,12611,species,Pacific Parakeet,Conure de Ridgway,Psittacara strenuus,fr
y00878,avibase-19C2491A,12612,slash,Green/Pacific Parakeet,Conure verte ou C. de Ridgway,Psittacara holochlorus/strenuus,fr
crfpar,avibase-BB1BD713,12613,species,Crimson-fronted Parakeet,Conure de Finsch,Psittacara finschi,fr
x00959,avibase-EBB7DD8C,12614,hybrid,Green x Crimson-fronted Parakeet (hybrid),Hybride Conure verte x C. de de Finsch,Psittacara holochlorus x finschi,fr
scfpar1,avibase-F4B7B96E,12615,species,Scarlet-fronted Parakeet,Conure de Wagler,Psittacara wagleri,fr
scfpar2,avibase-8B1CF9DF,12616,issf,Scarlet-fronted Parakeet (Scarlet-fronted),Conure de Wagler (wagleri/transilis),Psittacara wagleri wagleri/transilis,fr
scfpar3,avibase-30789EE7,12619,issf,Scarlet-fronted Parakeet (Cordilleran),Conure de Wagler (frontatus/minor),Psittacara wagleri frontatus/minor,fr
mitpar,avibase-8DE71518,12622,species,Mitred Parakeet,Conure mitree,Psittacara mitratus,fr
mitpar1,avibase-2E047850,12623,issf,Mitred Parakeet (Mitred),Conure mitree (groupe mitratus),Psittacara mitratus [mitratus Group],fr
mitpar2,avibase-E658FF66,12627,issf,Mitred Parakeet (Chapman's),Conure mitree (alticola),Psittacara mitratus alticola,fr
y00793,avibase-E3C08836,12628,slash,Scarlet-fronted/Mitred Parakeet,Conure de Wagler ou C. mitree,Psittacara wagleri/mitratus,fr
rempar,avibase-12E354E2,12629,species,Red-masked Parakeet,Conure a tete rouge,Psittacara erythrogenys,fr
y00794,avibase-7F4367B9,12630,slash,Mitred/Red-masked Parakeet,Conure mitree ou C. a tete rouge,Psittacara mitratus/erythrogenys,fr
whepar2,avibase-53A45E87,12631,species,White-eyed Parakeet,Conure pavouane,Psittacara leucophthalmus,fr
cubpar2,avibase-1BABE8A4,12635,species,Cuban Parakeet,Conure de Cuba,Psittacara euops,fr
hispar,avibase-FA662936,12636,species,Hispaniolan Parakeet,Conure maitresse,Psittacara chloropterus,fr
purpar2,avibase-759ED874,12637,species,Puerto Rican Parakeet,Conure de Porto Rico,Psittacara maugei,fr
guapar2,avibase-547A46F0,12638,species,Guadeloupe Parakeet,Conure de Guadeloupe,Psittacara labati,fr
psitta2,avibase-56523DFE,12639,spuh,Psittacara sp.,Psittacara sp.,Psittacara sp.,fr
aratin,avibase-4A3B6E54,12640,spuh,large parakeet sp. (former Aratinga sp.),"Eupsittula, Aratinga, Thectocercus ou Psittacara sp.",Eupsittula/Aratinga/Thectocercus/Psittacara sp.,fr
parake,avibase-92EE11D8,12641,spuh,parakeet sp.,Perruche sp.,Psittaciformes sp. (parakeet sp.),fr
parrot,avibase-47B16A4A,12642,spuh,parrot sp.,Perroquet sp.,Psittaciformes sp. (parrot sp.),fr
stiwre1,avibase-174E5BDB,12643,species,Stephens Island Wren,Xenique de Stephens,Traversia lyalli,fr
riflem1,avibase-7D5E37D9,12644,species,Rifleman,Xenique grimpeur,Acanthisitta chloris,fr
buswre1,avibase-9232F027,12647,species,Bush Wren,Xenique des buissons,Xenicus longipes,fr
soiwre1,avibase-19420218,12651,species,South Island Wren,Xenique des rochers,Xenicus gilviventris,fr
afrbro1,avibase-9EE216F9,12652,species,African Broadbill,Eurylaime du Cap,Smithornis capensis,fr
gyhbro1,avibase-EE68233F,12662,species,Gray-headed Broadbill,Eurylaime a tete grise,Smithornis sharpei,fr
gyhbro2,avibase-16B99692,12663,issf,Gray-headed Broadbill (Zenker's),Eurylaime a tete grise (zenkeri),Smithornis sharpei zenkeri,fr
gyhbro3,avibase-1400C3F5,12664,issf,Gray-headed Broadbill (Sharpe's),Eurylaime a tete grise (sharpei),Smithornis sharpei sharpei,fr
gyhbro4,avibase-BDA9AE66,12665,issf,Gray-headed Broadbill (Gray-headed),Eurylaime a tete grise (eurylaemus),Smithornis sharpei eurylaemus,fr
rusbro1,avibase-1F662597,12666,species,Rufous-sided Broadbill,Eurylaime a flancs roux,Smithornis rufolateralis,fr
smitho1,avibase-E2FF5D01,12669,spuh,Smithornis sp.,Smithornis sp.,Smithornis sp.,fr
grebro1,avibase-0E127F06,12670,species,Green Broadbill,Eurylaime vert,Calyptomena viridis,fr
hosbro1,avibase-0C4DC9DD,12674,species,Hose's Broadbill,Eurylaime de Hose,Calyptomena hosii,fr
whibro1,avibase-406E9C46,12675,species,Whitehead's Broadbill,Eurylaime de Whitehead,Calyptomena whiteheadi,fr
grabro1,avibase-B8AE6DAF,12676,species,Grauer's Broadbill,Eurylaime de Grauer,Pseudocalyptomena graueri,fr
lotbro1,avibase-63944E03,12677,species,Long-tailed Broadbill,Eurylaime psittacin,Psarisomus dalhousiae,fr
dusbro1,avibase-BB1E6094,12683,species,Dusky Broadbill,Eurylaime corydon,Corydon sumatranus,fr
visbro1,avibase-11167D53,12688,species,Visayan Broadbill,Eurylaime de Samar,Sarcophanops samarensis,fr
watbro1,avibase-600D1A1F,12689,species,Wattled Broadbill,Eurylaime de Steere,Sarcophanops steerii,fr
sibbro1,avibase-C1413BA8,12692,species,Silver-breasted Broadbill,Eurylaime de Gould,Serilophus lunatus,fr
sibbro2,avibase-098E40F1,12693,issf,Silver-breasted Broadbill (Gray-browed),Eurylaime de Gould (rubropygius),Serilophus lunatus rubropygius,fr
sibbro3,avibase-9CF3D96B,12694,issf,Silver-breasted Broadbill (Silver-breasted),Eurylaime de Gould (groupe lunatus),Serilophus lunatus [lunatus Group],fr
barbro1,avibase-2F81A394,12704,species,Black-and-red Broadbill,Eurylaime rouge et noir,Cymbirhynchus macrorhynchos,fr
barbro2,avibase-A7772291,12705,issf,Black-and-red Broadbill (Irrawaddy),Eurylaime rouge et noir (affinis),Cymbirhynchus macrorhynchos affinis,fr
barbro3,avibase-8C789387,12706,issf,Black-and-red Broadbill (Black-and-red),Eurylaime rouge et noir (groupe macrorhynchos),Cymbirhynchus macrorhynchos [macrorhynchos Group],fr
banbro1,avibase-07D343CC,12710,species,Banded Broadbill,Eurylaime de Horsfield,Eurylaimus javanicus,fr
banbro2,avibase-91A2A455,12711,issf,Banded Broadbill (Banded),Eurylaime de Horsfield (groupe harterti),Eurylaimus javanicus [harterti Group],fr
banbro3,avibase-EBFD9B87,12716,issf,Banded Broadbill (Javan),Eurylaime de Horsfield (javanicus),Eurylaimus javanicus javanicus,fr
baybro1,avibase-C429744B,12717,species,Black-and-yellow Broadbill,Eurylaime a capuchon,Eurylaimus ochromalus,fr
y00879,avibase-F91144B6,12718,slash,Banded/Black-and-yellow Broadbill,Eurylaime de Horsfield ou E. a capuchon,Eurylaimus javanicus/ochromalus,fr
asibro1,avibase-D1113B59,12719,spuh,asian broadbill sp.,Eurylaime sp.,Eurylaimidae sp.,fr
sapayo1,avibase-D2A3B070,12720,species,Sapayoa,Sapayoa a bec large,Sapayoa aenigma,fr
velasi1,avibase-90A9B4AC,12721,species,Velvet Asity,Philepitte veloutee,Philepitta castanea,fr
schasi1,avibase-C0927887,12722,species,Schlegel's Asity,Philepitte de Schlegel,Philepitta schlegeli,fr
sunasi1,avibase-E35838E3,12723,species,Common Sunbird-Asity,Philepitte souimanga,Neodrepanis coruscans,fr
yebasi1,avibase-07471818,12724,species,Yellow-bellied Sunbird-Asity,Philepitte de Salomonsen,Neodrepanis hypoxantha,fr
y00880,avibase-E3AEAEB1,12725,slash,Common/Yellow-bellied Sunbird-Asity,Philepitte souimanga ou P. de Salomonsen,Neodrepanis coruscans/hypoxantha,fr
whipit1,avibase-4922C1E5,12726,species,Whiskered Pitta,Breve de Koch,Erythropitta kochi,fr
rebpit1,avibase-4194FFF5,12727,species,Blue-breasted Pitta,Breve a ventre rouge,Erythropitta erythrogaster,fr
bubpit1,avibase-E54E08FD,12728,issf,Blue-breasted Pitta (Blue-breasted),Breve a ventre rouge (groupe erythrogaster),Erythropitta erythrogaster [erythrogaster Group],fr
talpit1,avibase-DC3EDFFE,12732,issf,Blue-breasted Pitta (Talaud),Breve a ventre rouge (inspeculata),Erythropitta erythrogaster inspeculata,fr
sanpit1,avibase-957D21B7,12733,species,Sangihe Pitta,Breve des Sangihe,Erythropitta caeruleitorques,fr
siapit1,avibase-E16A438F,12734,species,Siau Pitta,Breve de Siau,Erythropitta palliceps,fr
sulpit3,avibase-8C955E57,12735,species,Sulawesi Pitta,Breve des Celebes,Erythropitta celebensis,fr
sulpit1,avibase-EF23C4FD,12736,species,Sula Pitta,Breve des Sula,Erythropitta dohertyi,fr
molpit1,avibase-1C1F4931,12737,species,North Moluccan Pitta,Breve des Moluques,Erythropitta rufiventris,fr
sompit1,avibase-C4ADD256,12741,species,South Moluccan Pitta,Breve de Buru,Erythropitta rubrinucha,fr
pappit1,avibase-1BE5E2E3,12744,species,Papuan Pitta,Breve de Macklot,Erythropitta macklotii,fr
neipit1,avibase-97713BB7,12750,species,New Ireland Pitta,Breve de Nouvelle-Irlande,Erythropitta novaehibernicae,fr
tabpit1,avibase-6BE63DCC,12753,species,Tabar Pitta,Breve de Tabar,Erythropitta splendida,fr
nebpit1,avibase-A8E796CE,12754,species,New Britain Pitta,Breve de Nouvelle-Bretagne,Erythropitta gazellae,fr
loupit1,avibase-8142EBD5,12755,species,Louisiade Pitta,Breve de Louisiade,Erythropitta meeki,fr
