species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
horswi3,avibase-C1FBF841,4059,issf,Horus Swift (Brown-rumped),Vencejo Horus (fuscobrunneus),Apus horus fuscobrunneus,es
whrswi1,avibase-FA9F6019,4060,species,White-rumped Swift,Vencejo Cafre,Apus caffer,es
batswi1,avibase-16A54020,4061,species,Bates's Swift,Vencejo del Camerun,Apus batesi,es
apus1,avibase-96B95C61,4062,spuh,Apus sp.,Vencejo (Apus) sp.,Apus sp.,es
whtswi,avibase-B401C2DD,4063,species,White-throated Swift,Vencejo Gorjiblanco,Aeronautes saxatalis,es
whtswi1,avibase-A3093269,4066,species,White-tipped Swift,Vencejo Montanes,Aeronautes montivagus,es
andswi1,avibase-B9CF96D5,4069,species,Andean Swift,Vencejo Andino,Aeronautes andecolus,es
y00669,avibase-0120C4C6,4073,slash,White-tipped/Andean Swift,Vencejo Montanes/Andino,Aeronautes montivagus/andecolus,es
lstswi1,avibase-9E39F33E,4074,species,Lesser Swallow-tailed Swift,Vencejo Tijereta Chico,Panyptila cayennensis,es
gstswi1,avibase-88679F12,4077,species,Great Swallow-tailed Swift,Vencejo Tijereta Grande,Panyptila sanctihieronymi,es
aspswi1,avibase-83C40F89,4078,species,Asian Palm-Swift,Vencejo Palmero Asiatico,Cypsiurus balasiensis,es
afpswi1,avibase-DA106373,4083,species,African Palm-Swift,Vencejo Palmero Africano,Cypsiurus parvus,es
malpas1,avibase-07AB7B3F,4090,species,Malagasy Palm-Swift,Vencejo Palmero Malgache,Cypsiurus gracilis,es
afrpas2,avibase-EC2B3C7F,4091,issf,Malagasy Palm-Swift (Comoro),Vencejo Palmero Malgache (Comoros),Cypsiurus gracilis griveaudi,es
afrpas3,avibase-C5EBBFDF,4092,issf,Malagasy Palm-Swift (Madagascar),Vencejo Palmero Malgache (Madagascar),Cypsiurus gracilis gracilis,es
anpswi,avibase-C2077AD8,4093,species,Antillean Palm-Swift,Vencejillo Antillano,Tachornis phoenicobia,es
pygswi1,avibase-F986369F,4096,species,Pygmy Swift,Vencejillo Venezolano,Tachornis furcata,es
ftpswi1,avibase-F0D08AFF,4099,species,Fork-tailed Palm-Swift,Vencejillo Tijereta,Tachornis squamata,es
larswi1,avibase-AE4F08C7,4102,spuh,large swift sp.,Vencejo grande sp.,Apodidae sp. (large swift sp.),es
smaswi1,avibase-732238C2,4103,spuh,small swift sp.,Vencejo pequeno sp.,Apodidae sp. (small swift sp.),es
swift1,avibase-F7D77F4A,4104,spuh,swift sp.,Vencejo sp.,Apodidae sp.,es
cretre1,avibase-509C8FD4,4105,species,Crested Treeswift,Vencejo Arboricola Coronado,Hemiprocne coronata,es
gyrtre1,avibase-9B8B422F,4106,species,Gray-rumped Treeswift,Vencejo Arboricola Culigris,Hemiprocne longipennis,es
whitre1,avibase-76477B32,4111,species,Whiskered Treeswift,Vencejo Arboricola Chico,Hemiprocne comata,es
moutre1,avibase-C689BD7E,4114,species,Moustached Treeswift,Vencejo Arboricola Bigotudo,Hemiprocne mystacea,es
treesw1,avibase-6D779ABD,4121,spuh,treeswift sp.,Vencejo Arboricola sp.,Hemiprocne sp.,es
critop1,avibase-9F291BC2,4122,species,Crimson Topaz,Colibri Topacio,Topaza pella,es
fietop1,avibase-66D9C57E,4126,species,Fiery Topaz,Colibri igneo,Topaza pyra,es
y00861,avibase-060690C5,4129,slash,Crimson/Fiery Topaz,Colibri Topacio/igneo,Topaza pella/pyra,es
whnjac1,avibase-80DA0464,4130,species,White-necked Jacobin,Colibri Nuquiblanco,Florisuga mellivora,es
blkjac1,avibase-77B4C75D,4133,species,Black Jacobin,Colibri Negro,Florisuga fusca,es
whtsic1,avibase-656474D9,4134,species,White-tipped Sicklebill,Picohoz Coliverde,Eutoxeres aquila,es
butsic1,avibase-198F8B56,4138,species,Buff-tailed Sicklebill,Picohoz Colicanela,Eutoxeres condamini,es
sabher1,avibase-4CAAC972,4141,species,Saw-billed Hermit,Ermitano Picosierra,Ramphodon naevius,es
hobher2,avibase-3593CF6A,4142,species,Hook-billed Hermit,Ermitano de Espirito Santo,Glaucis dohrnii,es
broher,avibase-2ABFB40A,4143,species,Bronzy Hermit,Ermitano Bronceado,Glaucis aeneus,es
rubher,avibase-2486FC78,4144,species,Rufous-breasted Hermit,Ermitano Hirsuto,Glaucis hirsutus,es
batbar1,avibase-DDCF894E,4147,species,Band-tailed Barbthroat,Ermitano Barbudo Colibandeado,Threnetes ruckeri,es
patbar1,avibase-488FDA28,4151,species,Pale-tailed Barbthroat,Ermitano Barbudo Coliblanco,Threnetes leucurus,es
soobar1,avibase-2CF064E4,4156,species,Sooty Barbthroat,Ermitano Barbudo Guayanes,Threnetes niger,es
brther2,avibase-0475490E,4159,species,Broad-tipped Hermit,Ermitano Coliancho,Anopetia gounellei,es
whbher1,avibase-2FA996CE,4160,species,White-bearded Hermit,Ermitano Barbiblanco,Phaethornis hispidus,es
whwher1,avibase-0D34BFF1,4161,species,White-whiskered Hermit,Ermitano de Yaruqui,Phaethornis yaruqui,es
greher1,avibase-5C47DAE8,4162,species,Green Hermit,Ermitano Verde,Phaethornis guy,es
tabher1,avibase-F8E58273,4167,species,Tawny-bellied Hermit,Ermitano Ventrihabano,Phaethornis syrmatophorus,es
koeher1,avibase-EB1D2D33,4170,species,Koepcke's Hermit,Ermitano de Koepcke,Phaethornis koepckeae,es
nebher1,avibase-ACCDFD22,4171,species,Needle-billed Hermit,Ermitano Picoaguja,Phaethornis philippii,es
stbher1,avibase-D666062A,4172,species,Straight-billed Hermit,Ermitano Piquirrecto,Phaethornis bourcieri,es
stbher2,avibase-11E72742,4173,issf,Straight-billed Hermit (bourcieri),Ermitano Piquirrecto (bourcieri),Phaethornis bourcieri bourcieri,es
stbher3,avibase-7CD76C6B,4174,issf,Straight-billed Hermit (major),Ermitano Piquirrecto (major),Phaethornis bourcieri major,es
lobher,avibase-E2EAB55E,4175,species,Long-billed Hermit,Ermitano Piquilargo,Phaethornis longirostris,es
lobher1,avibase-273F3EBE,4176,issf,Long-billed Hermit (Central American),Ermitano Piquilargo (grupo longirostris),Phaethornis longirostris [longirostris Group],es
lobher3,avibase-A5F512AD,4180,issf,Long-billed Hermit (Baron's),Ermitano Piquilargo (baroni),Phaethornis longirostris baroni,es
mexher1,avibase-64C06E6B,4181,species,Mexican Hermit,Ermitano Mexicano,Phaethornis mexicanus,es
lobher4,avibase-EB8F74A0,4182,issf,Mexican Hermit (Jalisco),Ermitano Mexicano (griseoventer),Phaethornis mexicanus griseoventer,es
lobher2,avibase-F426FE93,4183,issf,Mexican Hermit (Mexican),Ermitano Mexicano (mexicanus),Phaethornis mexicanus mexicanus,es
lother1,avibase-0F0B7973,4184,species,Long-tailed Hermit,Ermitano Colilargo,Phaethornis superciliosus,es
y00596,avibase-4AFCB0A6,4187,slash,Long-billed/Long-tailed Hermit,Ermitano Piquilargo/Colilargo,Phaethornis longirostris/superciliosus,es
grbher1,avibase-97C2A2A4,4188,species,Great-billed Hermit,Ermitano Picogrande,Phaethornis malaris,es
grbher6,avibase-2FCB86AD,4189,issf,Great-billed Hermit (Great-billed),Ermitano Picogrande (malaris/insolitus),Phaethornis malaris malaris/insolitus,es
grbher5,avibase-5F2433AB,4192,issf,Great-billed Hermit (Amazonian),Ermitano Picogrande (grupo moorei),Phaethornis malaris [moorei Group],es
grbher4,avibase-B262956C,4196,issf,Great-billed Hermit (Margaretta's),Ermitano Picogrande (margarettae),Phaethornis malaris margarettae,es
pabher1,avibase-0636BA02,4197,species,Pale-bellied Hermit,Ermitano Ventripalido,Phaethornis anthophilus,es
duther1,avibase-B9A214AC,4200,species,Dusky-throated Hermit,Ermitano Escualido,Phaethornis squalidus,es
marher1,avibase-20477F54,4201,form,Maranhao Hermit (unrecognized species),Ermitano de Maranon (especie no reconocida),Phaethornis maranhaoensis [unrecognized species],es
stther1,avibase-D7585C3D,4202,species,Streak-throated Hermit,Ermitano del Rupununi,Phaethornis rupurumii,es
lither2,avibase-95CAE4C3,4205,species,Little Hermit,Ermitano Chico,Phaethornis longuemareus,es
lither3,avibase-B5AA306A,4206,species,Tapajos Hermit,Ermitano de Tapajoz,Phaethornis aethopygus,es
minher1,avibase-6B680669,4207,species,Minute Hermit,Ermitano Pigmeo,Phaethornis idaliae,es
cither1,avibase-9397CA04,4208,species,Cinnamon-throated Hermit,Ermitano de Natterer,Phaethornis nattereri,es
bkther1,avibase-BF1FDF21,4209,species,Black-throated Hermit,Ermitano Barbinegro,Phaethornis atrimentalis,es
stther2,avibase-2FF56FC2,4212,species,Stripe-throated Hermit,Ermitano Gorjiestriado,Phaethornis striigularis,es
gycher1,avibase-72304E21,4217,species,Gray-chinned Hermit,Ermitano Barbigris,Phaethornis griseogularis,es
gycher2,avibase-8373BE52,4218,issf,Gray-chinned Hermit (Gray-chinned),Ermitano Barbigris (griseogularis/zonura),Phaethornis griseogularis griseogularis/zonura,es
gycher3,avibase-FE15C28A,4221,issf,Gray-chinned Hermit (Porculla),Ermitano Barbigris (porcullae),Phaethornis griseogularis porcullae,es
redher1,avibase-1EAB2C48,4222,species,Reddish Hermit,Ermitano Rojizo,Phaethornis ruber,es
whbher3,avibase-98F9AA07,4227,species,White-browed Hermit,Ermitano Boliviano,Phaethornis stuarti,es
y00693,avibase-22EE6392,4228,slash,Reddish/White-browed Hermit,Ermitano Rojizo/Boliviano,Phaethornis ruber/stuarti,es
bubher1,avibase-4D3CD91A,4229,species,Buff-bellied Hermit,Ermitano Ocraceo,Phaethornis subochraceus,es
socher1,avibase-F7DEB8B1,4230,species,Sooty-capped Hermit,Ermitano Limpiacasa,Phaethornis augusti,es
plaher1,avibase-3338E424,4234,species,Planalto Hermit,Ermitano del Planalto,Phaethornis pretrei,es
scther1,avibase-8AB95776,4235,species,Scale-throated Hermit,Ermitano Escamoso,Phaethornis eurynome,es
hermit1,avibase-B059746D,4238,spuh,hermit sp.,Ermitano (Phaethornis) sp.,Phaethornis sp.,es
grflan1,avibase-0EB01930,4239,species,Green-fronted Lancebill,Colibri Picolanza Mayor,Doryfera ludovicae,es
blflan1,avibase-60EFC383,4242,species,Blue-fronted Lancebill,Colibri Picolanza Menor,Doryfera johannae,es
webhum3,avibase-DBD9E3FF,4245,species,White-throated Daggerbill,Colibri Picocuna Occidental,Schistes albogularis,es
webhum1,avibase-1638D555,4246,species,Geoffroy's Daggerbill,Colibri Picocuna Oriental,Schistes geoffroyi,es
webhum2,avibase-47E87B13,4249,slash,White-throated/Geoffroy's Daggerbill,Colibri Picocuna Occidental/Oriental,Schistes albogularis/geoffroyi,es
hyavis1,avibase-443B3BC2,4250,species,Hyacinth Visorbearer,Colibri Colaceleste,Augastes scutatus,es
hoovis2,avibase-DFFC8C88,4254,species,Hooded Visorbearer,Colibri Lumaquela,Augastes lumachella,es
wvvear1,avibase-5C5475AC,4255,species,White-vented Violetear,Colibri Orejimorado,Colibri serrirostris,es
spvear1,avibase-51F7C361,4256,species,Sparkling Violetear,Colibri Rutilante,Colibri coruscans,es
brvear1,avibase-A76C26A1,4259,species,Brown Violetear,Colibri Pardo,Colibri delphinae,es
grnvie1,avibase-B9BA2058,4260,species,Mexican Violetear,Colibri Oreja Violeta Mexicano,Colibri thalassinus,es
lesvio1,avibase-94CB63F7,4261,species,Lesser Violetear,Colibri Oreja Violeta Menor,Colibri cyanotus,es
grnvie2,avibase-C083BEE9,4262,issf,Lesser Violetear (Costa Rican),Colibri Oreja Violeta Menor (de Costa Rica),Colibri cyanotus cabanidis,es
grnvio1,avibase-1B0D55D8,4263,issf,Lesser Violetear (Andean),Colibri Oreja Violeta Menor (andino),Colibri cyanotus cyanotus/crissalis,es
y00862,avibase-4EC35620,4266,slash,Sparkling/Lesser Violetear,Colibri Rutilante/Verdemar,Colibri coruscans/cyanotus,es
violet1,avibase-130C89C2,4267,spuh,violetear sp.,Colibri (Colibri) sp.,Colibri sp.,es
horsun2,avibase-00B132B4,4268,species,Horned Sungem,Colibri Cornudito,Heliactin bilophus,es
tobhum1,avibase-E82816C6,4269,species,Tooth-billed Hummingbird,Colibri Piquidentado,Androdon aequatorialis,es
pucfai1,avibase-B70BC2CB,4270,species,Purple-crowned Fairy,Colibri Hada Occidental,Heliothryx barroti,es
bkefai1,avibase-EFBDAE18,4271,species,Black-eared Fairy,Colibri Hada Oriental,Heliothryx auritus,es
whtgol1,avibase-D78E94DF,4275,species,White-tailed Goldenthroat,Colibri Guainumbi,Polytmus guainumbi,es
tepgol1,avibase-E424717B,4279,species,Tepui Goldenthroat,Colibri de Tepuy,Polytmus milleri,es
grtgol1,avibase-5CA2331E,4280,species,Green-tailed Goldenthroat,Colibri de Teresa,Polytmus theresiae,es
fitawl1,avibase-6B46AD2F,4283,species,Fiery-tailed Awlbill,Mango Picolezna,Avocettula recurvirostris,es
ruthum1,avibase-0ED012F9,4284,species,Ruby-topaz Hummingbird,Colibri Rubi,Chrysolampis mosquitus,es
jamman1,avibase-99EDC044,4285,species,Jamaican Mango,Mango Jamaicano,Anthracothorax mango,es
bltman1,avibase-36FEAD7A,4286,species,Black-throated Mango,Mango Gorjinegro,Anthracothorax nigricollis,es
grtman1,avibase-781FA842,4287,species,Green-throated Mango,Mango Gorjiverde,Anthracothorax viridigula,es
gnbman,avibase-E266FD04,4288,species,Green-breasted Mango,Mango Pechiverde,Anthracothorax prevostii,es
gnbman1,avibase-3625DE61,4289,issf,Green-breasted Mango (Green-breasted),Mango Pechiverde (grupo prevostii),Anthracothorax prevostii [prevostii Group],es
gnbman2,avibase-ABEB42D6,4294,issf,Green-breasted Mango (Ecuadorian),Mango Pechiverde (iridescens),Anthracothorax prevostii iridescens,es
verman1,avibase-24DDBD0D,4295,species,Veraguan Mango,Mango de Veragua,Anthracothorax veraguensis,es
antman1,avibase-2FF18E0F,4296,species,Antillean Mango,Mango Dominicano,Anthracothorax dominicus,es
antman2,avibase-C8DB5DBF,4297,issf,Antillean Mango (Hispaniolan),Mango Dominicano (dominicus),Anthracothorax dominicus dominicus,es
antman3,avibase-3C70A96A,4298,issf,Antillean Mango (Puerto Rican),Mango Dominicano (aurulentus),Anthracothorax dominicus aurulentus,es
greman1,avibase-03680018,4299,species,Green Mango,Mango Puertorriqueno Verde,Anthracothorax viridis,es
mango1,avibase-98DD08F5,4300,spuh,mango sp.,Mango sp.,Anthracothorax sp.,es
putcar1,avibase-BFD2BE29,4301,species,Purple-throated Carib,Colibri Caribeno Gorjimorado,Eulampis jugularis,es
grtcar1,avibase-C68FB697,4302,species,Green-throated Carib,Colibri Caribeno Gorjiverde,Eulampis holosericeus,es
ortsun1,avibase-B9ADD845,4305,species,Orange-throated Sunangel,Colibri de Marte,Heliangelus mavors,es
amtsun1,avibase-01E5E927,4306,species,Amethyst-throated Sunangel,Colibri Gorjiamatista,Heliangelus amethysticollis,es
amtsun2,avibase-7AA56690,4307,issf,Amethyst-throated Sunangel (Longuemare's),Colibri Gorjiamatista (grupo clarisse),Heliangelus amethysticollis clarisse/violiceps,es
amtsun4,avibase-DA50B42A,4310,issf,Amethyst-throated Sunangel (Merida),Colibri Gorjiamatista (de Merida),Heliangelus amethysticollis spencei,es
amtsun3,avibase-D9EBF49B,4311,issf,Amethyst-throated Sunangel (Amethyst-throated),Colibri Gorjiamatista (grupo amethysticollis),Heliangelus amethysticollis [amethysticollis Group],es
gorsun1,avibase-D88EA528,4316,species,Gorgeted Sunangel,Colibri Pectoral,Heliangelus strophianus,es
tousun1,avibase-D13C5D60,4317,species,Tourmaline Sunangel,Colibri Turmalina,Heliangelus exortis,es
litsun1,avibase-99E728A9,4318,species,Little Sunangel,Colibri Lucero,Heliangelus micraster,es
putsun1,avibase-E9C20F6C,4321,species,Purple-throated Sunangel,Colibri Violeta,Heliangelus viola,es
putsun4,avibase-9A87AB18,4322,issf,Purple-throated Sunangel (Purple-throated),Colibri Violeta (viola),Heliangelus viola viola,es
putsun2,avibase-D21DEC95,4323,issf,Purple-throated Sunangel (Brilliant),Colibri Violeta (splendidus/pyropus),Heliangelus viola splendidus/pyropus,es
roysun1,avibase-80D6D83B,4326,species,Royal Sunangel,Colibri Real,Heliangelus regalis,es
grbfir1,avibase-F9E46CF4,4329,species,Green-backed Firecrown,Colibri Austral,Sephanoides sephaniodes,es
juffir1,avibase-E251911A,4330,species,Juan Fernandez Firecrown,Colibri de Juan Fernandez,Sephanoides fernandensis,es
y00371,avibase-31CF3940,4333,slash,Green-backed/Juan Fernandez Firecrown,Colibri Austral/de Juan Fernandez,Sephanoides sephaniodes/fernandensis,es
wictho2,avibase-592083CC,4334,species,Wire-crested Thorntail,Rabudito Crestado,Discosura popelairii,es
bkbtho1,avibase-67671AD1,4335,species,Black-bellied Thorntail,Rabudito Ventrinegro,Discosura langsdorffi,es
coptho2,avibase-E77089BB,4338,species,Coppery Thorntail,Rabudito Cobrizo,Discosura letitiae,es
gretho1,avibase-88B5FB8A,4339,species,Green Thorntail,Rabudito Verde,Discosura conversii,es
ratcoq2,avibase-831ECD37,4340,species,Racket-tipped Thorntail,Rabudito de Raquetas,Discosura longicaudus,es
tufcoq1,avibase-73CC49C7,4341,species,Tufted Coquette,Coqueta Adornada,Lophornis ornatus,es
doecoq1,avibase-F643911E,4342,species,Dot-eared Coquette,Coqueta Moteada,Lophornis gouldii,es
fricoq1,avibase-C2C5F2E3,4343,species,Frilled Coquette,Coqueta Magnifica,Lophornis magnificus,es
shccoq,avibase-B4FBA85D,4344,species,Short-crested Coquette,Coqueta de Guerrero,Lophornis brachylophus,es
ruccoq1,avibase-043F6C71,4345,species,Rufous-crested Coquette,Coqueta Crestirrufa,Lophornis delattrei,es
spacoq1,avibase-09271BAD,4348,species,Spangled Coquette,Coqueta Coronada,Lophornis stictolophus,es
fescoq2,avibase-BF9C468D,4349,species,Butterfly Coquette,Coqueta Verde Nortena,Lophornis verreauxii,es
fescoq3,avibase-32949A7C,4352,species,Festive Coquette,Coqueta Verde Surena,Lophornis chalybeus,es
peacoq1,avibase-FF8E6E09,4353,species,Peacock Coquette,Coqueta Pavonina,Lophornis pavoninus,es
blccoq1,avibase-DA45F747,4356,species,Black-crested Coquette,Coqueta Crestinegra,Lophornis helenae,es
whccoq1,avibase-277C3C50,4357,species,White-crested Coquette,Coqueta Adorable,Lophornis adorabilis,es
y00786,avibase-4DED0DDC,4358,spuh,thorntail/coquette sp.,Rabudito/Coqueta sp.,Discosura/Lophornis sp.,es
ecupie1,avibase-F231A8EA,4359,species,Ecuadorian Piedtail,Colibri Colipinto Ecuatoriano,Phlogophilus hemileucurus,es
perpie1,avibase-BDFF6CEB,4360,species,Peruvian Piedtail,Colibri Colipinto Peruano,Phlogophilus harterti,es
spehum1,avibase-0A1A1F0F,4361,species,Speckled Hummingbird,Colibri Jaspeado,Adelomyia melanogenys,es
spehum2,avibase-023EB612,4362,issf,Speckled Hummingbird (melanogenys Group),Colibri Jaspeado (grupo melanogenys),Adelomyia melanogenys [melanogenys Group],es
spehum3,avibase-5DB5B5C5,4370,issf,Speckled Hummingbird (maculata),Colibri Jaspeado (maculata),Adelomyia melanogenys maculata,es
spehum4,avibase-9E64CAF4,4371,issf,Speckled Hummingbird (inornata),Colibri Jaspeado (inornata),Adelomyia melanogenys inornata,es
lotsyl1,avibase-F9C6A653,4372,species,Long-tailed Sylph,Silfo de King,Aglaiocercus kingii,es
vitsyl1,avibase-C1C10CEC,4379,species,Violet-tailed Sylph,Silfo Celeste,Aglaiocercus coelestis,es
vensyl1,avibase-0EDAC7F1,4382,species,Venezuelan Sylph,Silfo de Berlepsch,Aglaiocercus berlepschi,es
retcom1,avibase-66F7D229,4383,species,Red-tailed Comet,Colibri Cometa,Sappho sparganurus,es
brtcom1,avibase-EA348366,4386,species,Bronze-tailed Comet,Colibri Colibronce,Polyonymus caroli,es
gybcom1,avibase-D055D315,4387,species,Gray-bellied Comet,Colibri Ventrigris,Taphrolesbia griseiventris,es
ecuhil1,avibase-49B76084,4388,species,Ecuadorian Hillstar,Colibri del Chimborazo,Oreotrochilus chimborazo,es
buthil1,avibase-7503BD8B,4391,species,Blue-throated Hillstar,Colibri Chivito de Arcos,Oreotrochilus cyanolaemus,es
andhil2,avibase-CFFF4296,4392,species,Green-headed Hillstar,Colibri de Cabeza Verde,Oreotrochilus stolzmanni,es
blbhil1,avibase-2385057C,4393,species,Black-breasted Hillstar,Colibri Pechinegro,Oreotrochilus melanogaster,es
y00372,avibase-0EFBA013,4394,slash,Green-headed/Black-breasted Hillstar,Colibri de Cabeza Verde/Pechinegro,Oreotrochilus stolzmanni/melanogaster,es
andhil3,avibase-0DA1CA5D,4395,species,Andean Hillstar,Colibri Puneno,Oreotrochilus estella,es
whshil1,avibase-927CB5B7,4398,species,White-sided Hillstar,Colibri Cordillerano,Oreotrochilus leucopleurus,es
wethil1,avibase-E187A21B,4399,species,Wedge-tailed Hillstar,Colibri de Cochabamba,Oreotrochilus adela,es
oreotr1,avibase-00F8231E,4400,spuh,Oreotrochilus sp.,Colibri (Oreotrochilus) sp.,Oreotrochilus sp.,es
mouavo1,avibase-42C0AED1,4401,species,Mountain Avocetbill,Colibri Picolezna,Opisthoprora euryptera,es
blttra1,avibase-E90F598E,4402,species,Black-tailed Trainbearer,Colibri Colilargo Mayor,Lesbia victoriae,es
grttra1,avibase-5DEE6DC8,4406,species,Green-tailed Trainbearer,Colibri Colilargo Menor,Lesbia nuna,es
y00684,avibase-159F59CF,4412,slash,Black-tailed/Green-tailed Trainbearer,Colibri Colilargo Mayor/Menor,Lesbia victoriae/nuna,es
blbtho1,avibase-868924FC,4413,species,Black-backed Thornbill,Colibri Piquicorto Dorsinegro,Ramphomicron dorsale,es
pubtho1,avibase-B2CD184B,4414,species,Purple-backed Thornbill,Colibri Piquicorto Comun,Ramphomicron microrhynchum,es
ructho1,avibase-8A7C972F,4419,species,Rufous-capped Thornbill,Colibri Capirrufo,Chalcostigma ruficeps,es
olitho1,avibase-7D513D31,4420,species,Olivaceous Thornbill,Colibri Olivaceo,Chalcostigma olivaceum,es
blmtho1,avibase-A9F8C658,4423,species,Blue-mantled Thornbill,Colibri de Stanley,Chalcostigma stanleyi,es
brttho1,avibase-38D52634,4427,species,Bronze-tailed Thornbill,Colibri Picoespina,Chalcostigma heteropogon,es
rabtho1,avibase-C14098B2,4428,species,Rainbow-bearded Thornbill,Colibri de Herran,Chalcostigma herrani,es
bufhel1,avibase-876F6202,4431,species,Buffy Helmetcrest,Colibri Chivito del Nevado del Ruiz,Oxypogon stuebelii,es
bubhel1,avibase-2B7764F8,4432,species,Blue-bearded Helmetcrest,Colibri Chivito de Santa Marta,Oxypogon cyanolaemus,es
