"","Sequence","species","Family1","Order1","Avibase.ID1","wing.lcentr","Wing.Length","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","category.n","agriculture","invasive","residential","energy","transportation","resource_use","intrusion","nat_sys_modif","pollution","geological","climate_change","other","masscentr","rangecentr","clutchcentr","clutch.size","gen.length","genlcentr","threatened","gbif_mean","gbif_sum","CITES_species","english_name","french_name","spanish_name","en_count","en_mean","fr_count","fr_mean","spa_count","spa_mean"
"7317",4220,"Pyrrhura leucotis","Psittacidae","Psittaciformes","AVIBASE-007B7943",-0.055387576,114.8,106.8,75.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-23.08,-13.9,-19.05,-41.54,273322.17,3,1,0,0,0,0,1,0,0,0,0,0,0,0.433445991,0.067879289,0.957245453,6.7,3.377518838,-0.075193664,1,45,765,1,"Maroon-faced Parakeet","Conure leucotique","Cotorra Orejiblanca",NA,NA,NA,NA,NA,NA
"7318",4235,"Pyrrhura melanura","Psittacidae","Psittaciformes","AVIBASE-FC969B5D",0.021036586,129.1,118.1,70.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-11.01,5.85,-1.04,-70.48,1490802.93,1,1,0,0,0,0,1,0,0,0,0,0,0,0.359642016,1.764298213,0.230811813,4,2.987818667,-0.156173749,0,722,13718,1,"Maroon-tailed Parakeet","Conure de Souance","Cotorra Colinegra",NA,NA,NA,NA,NA,NA
"7319",4216,"Pyrrhura molinae","Psittacidae","Psittaciformes","AVIBASE-31679C53",0.04187954,133,139.1,77.1,"Woodland",2,1,"Herbivore","Frugivore","Insessorial",-27.54,-13.66,-17.59,-61.89,675243.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0.449132587,0.972302083,0.096287065,3.5,3.37008843,-0.07673771,0,265.2,5038,1,"Green-cheeked Parakeet","Conure de Molina","Cotorra de Molina",1980,8.88,1161,5.23,NA,NA
"7320",4236,"Pyrrhura orcesi","Psittacidae","Psittaciformes","AVIBASE-9C41D7C0",-0.032941319,119,101.8,70.8,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-3.54,-2.69,-3.26,-79.58,744.67,4,1,1,0,1,0,1,0,0,0,0,1,0,0.363888307,-5.837586032,NA,NA,3.612519706,-0.026360249,1,34.6,657,1,"El Oro Parakeet","Conure d'Orces","Cotorra de El Oro",NA,NA,NA,NA,NA,NA
"7321",4215,"Pyrrhura perlata","Psittacidae","Psittaciformes","AVIBASE-E93BACCC",0.026380933,130.1,103.6,75,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-16.12,-2.48,-9.85,-58.91,1128815.89,3,1,0,0,0,0,1,0,0,0,0,0,0,0.42151742,1.486152557,0.284621712,4.2,3.015510365,-0.150419387,1,60,1080,1,"Crimson-bellied Parakeet","Conure a ventre rouge","Cotorra Ventrirroja",NA,NA,NA,NA,NA,NA
"7322",4217,"Pyrrhura pfrimeri","Psittacidae","Psittaciformes","AVIBASE-D84E3E9E",-0.036147927,118.4,116.7,75.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-14.93,-11.86,-13.49,-46.66,7185.79,4,1,0,0,1,0,1,0,1,0,0,1,0,0.433445991,-3.570666456,0.957245453,6.7,3.498973334,-0.049955298,1,8,112,1,"Pfrimer's Parakeet","Conure de Pfrimer","Cotorra de Goias",NA,NA,NA,NA,NA,NA
"7323",4224,"Pyrrhura picta","Psittacidae","Psittaciformes","AVIBASE-BDCBDAC0",-0.010495061,123.2,106.4,62.1,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-1.64,9.58,3.06,-58.87,1473164.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0.232775295,1.752396065,0.230811813,4,2.922552113,-0.169736204,0,283.3,5099,1,"Painted Parakeet","Conure versicolore","Cotorra Pintada",NA,NA,NA,NA,NA,NA
"7324",4241,"Pyrrhura rhodocephala","Psittacidae","Psittaciformes","AVIBASE-B59DC31F",0.030121976,130.8,105.8,68.7,"Forest",1,1,"Herbivore","Frugivore","Insessorial",7.95,9.79,8.7,-71.07,11585.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333778505,-3.093037457,NA,NA,3.597780349,-0.029423102,0,30.3,546,1,"Rose-headed Parakeet","Conure tete-de-feu","Cotorra Coronirroja",NA,NA,NA,NA,NA,NA
"7325",4238,"Pyrrhura rupicola","Psittacidae","Psittaciformes","AVIBASE-B3FCD547",-0.005685149,124.1,117.7,75,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-15.89,-8.18,-11.14,-70.11,545590.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0.42151742,0.759096316,1.037960302,7,2.58478753,-0.239924022,0,79.8,1436,1,"Black-capped Parakeet","Conure a cape noire","Cotorra Capirotada",NA,NA,NA,NA,NA,NA
"7326",4226,"Pyrrhura snethlageae","Psittacidae","Psittaciformes","AVIBASE-49DDC9C0",-0.005150714,124.2,97.8,62.1,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-13.82,-5.91,-9.68,-61.49,331833.82,3,1,0,0,0,0,0,0,0,0,0,0,0,0.232775295,0.261862381,NA,NA,4.679973209,0.195457656,1,2.4,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7327",4231,"Pyrrhura viridicata","Psittacidae","Psittaciformes","AVIBASE-2997FB71",0.060584754,136.5,115.8,87.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",10.89,11.19,11.01,-73.76,459.42,4,1,0,1,0,0,1,0,0,1,0,0,0,0.575668099,-6.320562375,NA,NA,3.567871468,-0.035638197,1,84.6,1608,1,"Santa Marta Parakeet","Conure de Santa Marta","Cotorra de Santa Marta",604,2.71,NA,NA,NA,NA
"7328",7822,"Pyrrhurus scandens","Pycnonotidae","Passeriformes","AVIBASE-E781F61C",-0.101349,106.2,98.6,43.8,"Forest",2,1,"Omnivore","Invertivore","Insessorial",-9.09,13.54,3.97,10.99,3269576,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1163369,2.549644,NA,NA,3.520064,-0.04557273,0,2.9,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7329",2867,"Pyrroglaux podargina","Strigidae","Strigiformes","AVIBASE-B0AC0750",0.175488216,158,75.5,178.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",6.89,7.73,7.45,134.54,437.19,1,0,0,0,0,1,0,0,0,0,0,0,0,1.288057526,-6.370159316,NA,NA,4.057100503,0.066024085,0,19.3,309,1,"Palau Owl","Petit-duc des Palau","Autillo de Las Palau",NA,NA,NA,NA,NA,NA
"7330",9763,"Pytilia afra","Estrildidae","Passeriformes","AVIBASE-6A1ED1C2",-0.3332936,62.8,35.2,16.6,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-24.14,9.95,-12.98,27.23,3386528,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.086568,2.584789,0.09628707,3.5,2.254748,-0.3085065,0,61,1159,0,"Orange-winged Pytilia","Beaumarquet a dos jaune","Estrilda Alinaranja",NA,NA,NA,NA,NA,NA
"7331",9764,"Pytilia hypogrammica","Estrildidae","Passeriformes","AVIBASE-1AAAEAFD",-0.3739107,55.2,34.2,14.8,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",4.22,11.65,8.17,3.35,818060.8,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.201344,1.164165,0.09628707,3.5,2.197725,-0.320356,0,7.3,131,0,"Red-faced Pytilia","Beaumarquet a ailes jaunes","Estrilda Aliamarilla",NA,NA,NA,NA,NA,NA
"7332",9761,"Pytilia lineata","Estrildidae","Passeriformes","AVIBASE-2F790B56",-0.366963,56.5,35,14.3,"Woodland",2,1,"Omnivore","Omnivore","Terrestrial",7.04,14.46,10.01,37.4,222730.6,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.235711,-0.1368088,0.09628707,3.5,2.398737,-0.2785855,0,9.6,153,0,"Red-billed Pytilia","Beaumarquet a bec rouge","Estrilda Etiope",NA,NA,NA,NA,NA,NA
"7333",9765,"Pytilia melba","Estrildidae","Passeriformes","AVIBASE-01A3BE3C",-0.3664286,56.6,47.4,15.4,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-30.38,17.55,-4.63,27.2,6033419,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.161603,3.162297,0.3249791,4.35,1.952181,-0.3713802,0,4978.4,94589,0,"Green-winged Pytilia","Beaumarquet melba","Estrilda Melba",NA,NA,NA,NA,NA,NA
"7334",9762,"Pytilia phoenicoptera","Estrildidae","Passeriformes","AVIBASE-C7891867",-0.3739107,55.2,38.5,14.5,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",1.72,14.73,8.94,7.15,1507012,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.221822,1.775112,0.09628707,3.5,2.398737,-0.2785855,0,29,551,0,"Red-winged Pytilia","Beaumarquet aurore","Estrilda Alirroja",NA,NA,NA,NA,NA,NA
"7335",9637,"Quelea cardinalis","Ploceidae","Passeriformes","AVIBASE-9387DC41",-0.3584121,58.1,32.8,12.7,"Grassland",3,2,"Herbivore","Granivore","Terrestrial",-15.15,6.29,-1.84,34.36,671909.8,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.354369,0.9673522,-0.1189525,2.7,2.933629,-0.1674345,0,58.1,1104,0,"Cardinal Quelea","Travailleur cardinal","Quelea Cardenal",NA,NA,NA,NA,NA,NA
"7336",9638,"Quelea erythrops","Ploceidae","Passeriformes","AVIBASE-F8041931",-0.3461201,60.4,34.4,19.3,"Grassland",3,2,"Herbivore","Granivore","Terrestrial",-30.74,15.33,0.95,13,2572022,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9358656,2.309676,-0.2400248,2.25,3.117671,-0.1291903,0,187.9,3571,0,"Red-headed Quelea","Travailleur a tete rouge","Quelea Cabecirrojo",NA,NA,NA,NA,NA,NA
"7337",9639,"Quelea quelea","Ploceidae","Passeriformes","AVIBASE-2B6DE136",-0.3156573,66.1,38.8,18.6,"Grassland",3,2,"Herbivore","Granivore","Generalist",-33.92,19.29,-6.37,24.74,10621874,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9728091,3.727899,-0.1727624,2.5,3.549441,-0.03946797,0,17901.7,340133,0,"Red-billed Quelea","Travailleur a bec rouge","Quelea Comun",1446,6.48,NA,NA,NA,NA
"7338",5372,"Querula purpurata","Cotingidae","Passeriformes","AVIBASE-183649E5",0.283444026,178.2,117.6,107.4,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-15.51,11.22,-4.22,-63.07,5636816.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0.780589488,3.094302827,-0.576336676,1,6.025754042,0.475112257,0,1670.4,31737,0,"Purple-throated Fruitcrow","Coracine noire","Cotinga Querula",NA,NA,NA,NA,NA,NA
"7339",10536,"Quiscalus lugubris","Icteridae","Passeriformes","AVIBASE-159FB51C",-0.1024178,106,82.4,63,"Human Modified",3,1,"Omnivore","Omnivore","Generalist",-0.44,16.82,7.24,-67.36,916403.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.247164,1.277685,-0.06514263,2.9,3.287439,-0.09391232,0,4645.2,88258,0,"Carib Grackle","Quiscale merle","Zanate Caribeno",1980,8.88,1766,7.92,NA,NA
"7340",10539,"Quiscalus major","Icteridae","Passeriformes","AVIBASE-EF47E15D",0.1594552,155,141.4,151.2,"Wetland",3,1,"Carnivore","Omnivore","Terrestrial",24.99,41.14,30.85,-81.65,202767.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.122633,-0.2307138,-0.03823768,3,3.981325,0.05027779,0,49101.4,932926,0,"Boat-tailed Grackle","Quiscale des marais","Zanate Marismeno",1816,8.14,NA,NA,NA,NA
"7341",10540,"Quiscalus mexicanus","Icteridae","Passeriformes","AVIBASE-5CBA3391",0.2321383,168.6,170.1,160.5,"Human Modified",3,1,"Omnivore","Omnivore","Terrestrial",-3.64,43.84,29.28,-101.43,5121812,1,0,0,0,0,0,0,0,0,0,0,0,0,1.182323,2.998492,0.04113192,3.295,3.25522,-0.1006074,0,117264.4,2228024,0,"Great-tailed Grackle","Quiscale a longue queue","Zanate Mexicano",3107,13.93,NA,NA,3713,16.73
"7342",10537,"Quiscalus nicaraguensis","Icteridae","Passeriformes","AVIBASE-D1DD7CD0",-0.03828567,118,124.2,63.4,"Wetland",3,1,"Omnivore","Omnivore","Terrestrial",10.72,12.58,11.61,-85.48,7099.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2534932,-3.58279,-0.1862149,2.45,3.023653,-0.1487273,0,153.8,2922,0,"Nicaraguan Grackle","Quiscale du Nicaragua","Zanate Nicaraguense",NA,NA,NA,NA,NA,NA
"7343",10538,"Quiscalus niger","Icteridae","Passeriformes","AVIBASE-E941AD9F",0.05577484,135.6,108.4,72.2,"Human Modified",3,1,"Omnivore","Omnivore","Terrestrial",17.54,23.28,20.32,-75.61,207006,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3834694,-0.2100241,0.09628707,3.5,3.295031,-0.09233463,0,4912.8,93344,0,"Greater Antillean Grackle","Quiscale noir","Zanate Antillano",791,3.55,1762,7.9,NA,NA
"7344",10535,"Quiscalus quiscula","Icteridae","Passeriformes","AVIBASE-8BBB3255",0.04134511,132.9,118.2,105.2,"Wetland",3,2,"Carnivore","Omnivore","Terrestrial",24.53,61.37,44.95,-93.93,8216640,2,0,0,0,0,0,1,0,0,0,0,0,0,0.7598926,3.471145,0.4998613,5,4.115782,0.07821818,0,391761.9,7443477,0,"Common Grackle","Quiscale bronze","Zanate Comun",4591,20.59,NA,NA,NA,NA
"7345",1744,"Rallina canningi","Rallidae","Gruiformes","AVIBASE-83C41CA8",0.126320223,148.8,75.2,178,"Wetland",2,1,"Carnivore","Aquatic predator","Terrestrial",10.51,13.58,12.31,92.77,5240.42,1,1,1,1,0,1,1,0,0,0,0,0,0,1.285812856,-3.886370273,0.203906863,3.9,3.268210602,-0.097908025,0,35.4,602,0,"Andaman Crake","Rale des Andaman","Polluela de Andaman",NA,NA,NA,NA,NA,NA
"7346",1746,"Rallina eurizonoides","Rallidae","Gruiformes","AVIBASE-B056B57C",0.003400241,125.8,61.2,109,"Forest",1,1,"Omnivore","Omnivore","Terrestrial",-5.71,31.12,18.18,103.78,2090656.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0.795377188,2.102461447,0.728553381,5.85,2.378343116,-0.282823378,0,228.6,4343,0,"Slaty-legged Crake","Rale de foret","Polluela de Jungla",746,3.35,NA,NA,NA,NA
"7347",1745,"Rallina fasciata","Rallidae","Gruiformes","AVIBASE-1DFAA1B7",-0.015839408,122.2,48.2,100,"Wetland",1,1,"Carnivore","Omnivore","Terrestrial",-10.37,24.82,4.3,108.5,1943821.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0.709199492,2.029639255,0.284621712,4.2,3.013280747,-0.150882703,0,80.3,1525,0,"Red-legged Crake","Rale barre","Polluela Patirroja",NA,NA,NA,NA,NA,NA
"7348",1743,"Rallina tricolor","Rallidae","Gruiformes","AVIBASE-EBD8C251",0.04989606,134.5,60,178,"Forest",1,1,"Carnivore","Aquatic predator","Terrestrial",-19.75,0.04,-5.7,141.08,727507.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.285812856,1.046851838,0.44605141,4.8,3.34776749,-0.081376024,0,94.6,1798,0,"Red-necked Crake","Rale tricolore","Polluela Tricolor",NA,NA,NA,NA,NA,NA
"7349",1775,"Rallus antarcticus","Rallidae","Gruiformes","AVIBASE-3DA5C1B9",-0.180445297,91.4,47.2,60.4,"Wetland",2,2,"Carnivore","Aquatic predator","Terrestrial",-53.9,-40.38,-49.58,-70.18,116492.9,3,1,1,0,1,0,1,0,1,0,0,0,0,0.205018411,-0.784941593,1.374272173,8.25,2.077495476,-0.345339818,1,23.9,431,0,"Austral Rail","Rale austral","Rascon Piden",NA,NA,NA,NA,NA,NA
"7350",1776,"Rallus aquaticus","Rallidae","Gruiformes","AVIBASE-DE1D2DF4",-0.059128619,114.1,51,110.7,"Wetland",1,2,"Carnivore","Aquatic predator","Terrestrial",24.01,63.76,47.32,48.39,12363656.67,1,0,0,0,0,0,0,0,0,0,0,1,0,0.810853146,3.879744614,1.441534547,8.5,2.247704214,-0.309970272,0,26571.9,504867,0,"Water Rail","Rale d'eau","Rascon Europeo",NA,NA,NA,NA,NA,NA
"7351",1778,"Rallus caerulescens","Rallidae","Gruiformes","AVIBASE-5B443EDE",-0.032941319,119,42,162.1,"Wetland",2,1,"Carnivore","Aquatic predator","Terrestrial",-34.84,13.61,-13.68,29.18,5673805.66,1,0,0,0,0,0,0,0,0,0,0,0,0,1.192242735,3.100843443,0.257716763,4.1,4.314887199,0.119592418,0,545.1,10356,0,"African Rail","Rale bleuatre","Rascon Cafre",5663,25.39,NA,NA,NA,NA
"7352",1771,"Rallus crepitans","Rallidae","Gruiformes","AVIBASE-E893F98D",0.122044745,148,61,306,"Wetland",1,2,"Carnivore","Aquatic predator","Terrestrial",9,43.46,25.57,-80.32,227121.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1.827614408,-0.117284822,NA,NA,1.968098426,-0.368072634,0,13063.7,248210,0,"Clapper Rail","Rale tapageur","Rascon Crepitante",4900,21.97,NA,NA,NA,NA
"7353",1770,"Rallus elegans","Rallidae","Gruiformes","AVIBASE-0BB84341",0.177625955,158.4,58,313.3,"Wetland",1,1,"Carnivore","Aquatic predator","Terrestrial",17.85,47.12,36.43,-88.8,3180557.02,2,0,1,1,0,1,1,0,1,1,0,1,0,1.851190504,2.522039704,1.95272859,10.4,3.269379405,-0.097665146,0,2721.7,51712,0,"King Rail","Rale elegant","Rascon Elegante",12080,54.17,NA,NA,NA,NA
"7354",1777,"Rallus indicus","Rallidae","Gruiformes","AVIBASE-ACD9E3E1",-0.006219584,124,48.5,104.5,"Wetland",1,2,"Carnivore","Aquatic predator","Terrestrial",37.3,63.61,49.93,121.91,2883471.77,1,0,0,0,0,0,0,0,0,0,0,1,0,0.753216378,2.423978402,1.441534547,8.5,2.276497567,-0.303986984,0,157.9,3001,0,"Brown-cheeked Rail","Rale a joues brunes","Rascon Asiatico",NA,NA,NA,NA,NA,NA
"7355",1773,"Rallus limicola","Rallidae","Gruiformes","AVIBASE-4880DC55",-0.129139566,101,38.6,84.1,"Wetland",1,3,"Carnivore","Aquatic predator","Terrestrial",-17.32,55.34,43.23,-100.95,5650094.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0.536035873,3.096655704,1.441534547,8.5,2.141265419,-0.33208836,0,22384.4,425303,0,"Virginia Rail","Rale de Virginie","Rascon de Virginia",5931,26.6,NA,NA,NA,NA
"7356",1767,"Rallus longirostris","Rallidae","Gruiformes","AVIBASE-89DB7F74",0.042948409,133.2,44.2,259.4,"Coastal",1,2,"Carnivore","Aquatic predator","Terrestrial",-28.62,12.49,-3.5,-51.17,359148.15,1,0,0,0,0,0,0,0,0,0,0,0,0,1.662400578,0.340963057,1.845108792,10,3.332122965,-0.084626972,0,193.2,3670,0,"Mangrove Rail","Rale gris","Rascon de Manglar",NA,NA,NA,NA,NA,NA
"7357",1779,"Rallus madagascariensis","Rallidae","Gruiformes","AVIBASE-DBBFE96E",-0.1034867,105.8,40,114,"Wetland",2,1,"Carnivore","Aquatic predator","Terrestrial",-25.06,-14.18,-19.14,48.36,149530.83,3,1,0,0,0,0,1,0,0,0,0,0,0,0.840227754,-0.535269328,NA,NA,2.442088977,-0.269576924,1,24.5,417,0,"Madagascar Rail","Rale de Madagascar","Rascon Malgache",1929,8.65,NA,NA,NA,NA
"7358",1769,"Rallus obsoletus","Rallidae","Gruiformes","AVIBASE-4185F617",0.120975876,147.8,55.8,342,"Coastal",1,2,"Carnivore","Aquatic predator","Terrestrial",18.46,38.27,28.69,-112.34,57343.01,2,1,1,1,0,0,1,0,0,1,0,1,0,1.938840043,-1.493720967,NA,NA,2.107426457,-0.33912013,0,1747.1,33194,0,"Ridgway's Rail","Rale de Californie","Rascon de Ridgway",NA,NA,NA,NA,NA,NA
"7359",1774,"Rallus semiplumbeus","Rallidae","Gruiformes","AVIBASE-64D0CACB",-0.107762177,105,41.5,84.1,"Wetland",2,1,"Carnivore","Aquatic predator","Terrestrial",4.27,5.56,4.68,-74.18,728.49,3,1,1,1,0,1,1,0,1,1,0,0,0,0.536035873,-5.859553301,1.441534547,8.5,2.779690963,-0.199422894,1,210.5,3999,0,"Bogota Rail","Rale de Bogota","Rascon de Bogota",NA,NA,NA,NA,NA,NA
"7360",1768,"Rallus tenuirostris","Rallidae","Gruiformes","AVIBASE-8C41ABD3",0.148766481,153,64.8,306,"Wetland",1,1,"Carnivore","Aquatic predator","Terrestrial",18.08,22.03,20.18,-100.98,189445.5,2,1,0,1,0,0,0,0,0,0,0,0,0,1.827614408,-0.298670536,NA,NA,2.278613668,-0.303547256,0,49.6,943,0,"Aztec Rail","Rale du Mexique","Rascon Mexicano",NA,NA,NA,NA,NA,NA
"7361",1772,"Rallus wetmorei","Rallidae","Gruiformes","AVIBASE-C452272A",-0.000875236,125,46,259.4,"Woodland",2,2,"Carnivore","Aquatic predator","Terrestrial",10.43,10.96,10.7,-68.11,117.29,4,0,0,1,1,1,1,0,0,1,0,0,0,1.662400578,-7.685877699,NA,NA,3.703469473,-0.007460796,1,6.1,104,0,"Plain-flanked Rail","Rale de Wetmore","Rascon de Wetmore",NA,NA,NA,NA,NA,NA
"7362",3581,"Ramphastos ambiguus","Ramphastidae","Piciformes","AVIBASE-7C99DFAB",0.527680686,223.9,162.2,651.7,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-12.44,15.94,4.56,-77.45,597500.16,2,1,0,0,0,0,1,0,0,0,0,0,0,2.583613639,0.849982631,-0.199667381,2.4,5.73962946,0.415655283,0,6847.9,130111,0,"Yellow-throated Toucan","Toucan tocard","Tucan Pechigualdo",NA,NA,NA,NA,NA,NA
"7363",3589,"Ramphastos ariel","Ramphastidae","Piciformes","AVIBASE-EBDA00ED",0.355592711,191.7,163.3,360.4,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-28.08,0,-8.77,-50.99,2535048.56,4,1,0,0,0,0,1,0,0,0,0,0,0,1.991243832,2.295196151,NA,NA,3.184400104,-0.11532393,1,1.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7364",3585,"Ramphastos brevis","Ramphastidae","Piciformes","AVIBASE-D332D1C1",0.379642273,196.2,140.2,412,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-3.57,7.54,2.89,-77.98,105684.5,1,0,0,0,0,0,0,0,0,0,0,0,0,2.125052655,-0.88231368,-0.199667381,2.4,5.4920061,0.364198902,0,1002.2,19041,0,"Choco Toucan","Toucan du Choco","Tucan del Choco",NA,NA,NA,NA,NA,NA
"7365",3586,"Ramphastos citreolaemus","Ramphastidae","Piciformes","AVIBASE-A56AC7CA",0.394606445,199,161.7,360.4,"Forest",1,1,"Omnivore","Frugivore","Insessorial",5.03,10.29,7.94,-73.56,107596.27,1,0,0,0,0,0,0,0,0,0,0,0,0,1.991243832,-0.864385939,-0.038237683,3,3.184400104,-0.11532393,0,4.9,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7366",3590,"Ramphastos dicolorus","Ramphastidae","Piciformes","AVIBASE-6BACED1E",0.356127146,191.8,181.2,331,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-30.33,-17.42,-23.65,-50.47,1394133.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1.906147681,1.697256118,-0.065142633,2.9,4.72527326,0.204871051,0,1072.8,20383,1,"Red-breasted Toucan","Toucan a ventre rouge","Tucan Bicolor",NA,NA,NA,NA,NA,NA
"7367",3584,"Ramphastos sulfuratus","Ramphastidae","Piciformes","AVIBASE-BB0FBBA4",0.402088531,200.4,163.1,409.7,"Forest",1,1,"Omnivore","Frugivore","Insessorial",6.94,21.79,14.77,-86.17,679911.57,2,0,0,0,0,0,1,0,0,0,0,0,0,2.119454491,0.979190825,0.029024691,3.25,5.457539994,0.357036811,0,9870.1,187532,1,"Keel-billed Toucan","Toucan a carene","Tucan Piquiverde",1791,8.03,NA,NA,NA,NA
"7368",3580,"Ramphastos toco","Ramphastidae","Piciformes","AVIBASE-D42641C0",0.625482237,242.2,159.9,618,"Grassland",2,1,"Herbivore","Frugivore","Insessorial",-33.75,7.3,-17.49,-53.46,4573489.81,1,0,0,0,0,0,0,0,0,0,0,0,0,2.530517764,2.885259907,-0.065142633,2.9,5.740082965,0.415749522,0,2245.7,42668,1,"Toco Toucan","Toucan toco","Tucan Toco",3919,17.57,3934,17.72,3401,15.32
"7369",3583,"Ramphastos tucanus","Ramphastidae","Piciformes","AVIBASE-F1C48E20",0.597691632,237,157.1,659.6,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.65,10.77,0.46,-55.69,2365965.2,3,1,0,0,0,0,1,0,0,0,0,0,0,2.595662897,2.226169416,-0.118952532,2.7,6.070904519,0.484494572,1,2687,51053,1,"White-throated Toucan","Toucan a bec rouge","Tucan Pechiblanco",NA,NA,NA,NA,444,2
"7370",3588,"Ramphastos vitellinus","Ramphastidae","Piciformes","AVIBASE-A7F57EE0",0.370556883,194.5,153,360.4,"Forest",1,1,"Omnivore","Frugivore","Insessorial",-3.33,10.84,2.77,-59.25,1748066.75,3,1,0,0,0,0,1,0,0,0,0,0,0,1.991243832,1.923493822,-0.038237683,3,4.970136952,0.255753971,1,2621.8,49815,1,"Channel-billed Toucan","Toucan ariel","Tucan Vitelino",1418,6.36,1256,5.66,NA,NA
"7371",8570,"Ramphocaenus melanurus","Polioptilidae","Passeriformes","AVIBASE-969787EA",-0.4006324,50.2,41.5,9.7,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-27.6,21.55,-2.65,-63.46,9179813,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.623845,3.58199,-0.3072872,2,2.519206,-0.253552,0,4167.5,79183,0,"Long-billed Gnatwren","Microbate a long bec","Soterillo Picudo",NA,NA,NA,NA,NA,NA
"7372",10877,"Ramphocelus bresilius","Thraupidae","Passeriformes","AVIBASE-99CA86E3",-0.2290789,82.3,80.2,32.9,"Shrubland",2,1,"Omnivore","Omnivore","Insessorial",-27.18,-6.13,-17.58,-41.22,377620.3,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.402498,0.3911172,NA,NA,3.329275,-0.08521876,0,1168.9,22209,0,"Brazilian Tanager","Tangara du Bresil","Tangara Brasilena",1453,6.52,NA,NA,NA,NA
"7373",10876,"Ramphocelus carbo","Thraupidae","Passeriformes","AVIBASE-EF01FD76",-0.2515251,78.1,79.9,25.9,"Human Modified",2,1,"Omnivore","Omnivore","Insessorial",-24.78,11.54,-6.98,-58.6,10498944,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6417277,3.716258,-0.3072872,2,3.264868,-0.0986026,0,6100.2,115904,0,"Silver-beaked Tanager","Tangara a bec d'argent","Tangara Picoplata",NA,NA,NA,NA,NA,NA
"7374",10879,"Ramphocelus costaricensis","Thraupidae","Passeriformes","AVIBASE-2538DA15",-0.2541973,77.6,76.5,32,"Shrubland",2,1,"Omnivore","Omnivore","Insessorial",8.03,10.13,8.93,-83.26,17833.56,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4302348,-2.66169,-0.2938347,2.05,3.177948,-0.1166647,0,5.6,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
