,Spanish.name
9402,Tejedor de Bocage
9403,Tejedor Dorado Africano
9404,Tejedor Azafranado
9405,Tejedor Anaranjado
9406,Tejedor de Heuglin
9407,Tejedor Palmero
9408,Tejedor Taveta
9409,Tejedor de Principe
9410,Tejedor Gorjipardo Norteno
9411,Tejedor Gorjipardo Sureno
9412,Tejedor de Kilombero
9413,Tejedor de Ruppell
9414,Tejedor del Nilo
9415,Tejedor Intermedio
9416,Tejedor Enmascarado
9418,Tejedor de Katanga
9419,Tejedor de Ruwet
9420,Tjedor de Reichard
9421,Tejedor Vitelino
9422,Tejedor de Speke
9423,Tejedor de Fox
9424,Tejedor Africano
9425,Tejedor Gigante
9427,Tejedor de Vieillot
9428,Tejedor de Weyns
9429,Tejedor de Clarke
9430,Tejedor de Salvadori
9431,Tejedor Cabecinegro
9432,Tejedor de Jackson
9433,Tejedor Canela
9434,Tejedor Castano
9435,Tejedor Nuquigualdo
9436,Tejedor Tricolor
9437,Tejedor de Maxwell
9438,Tejedor Malgache
9439,Tejedor Sakalava
9440,Tejedor Dorado Asiatico
9442,Tejedor Bengali
9443,Tejedor Estriado
9444,Tejedor Baya
9445,Tejedor de Finn
9446,Tejedor Bicolor
9447,Tejedor de Preuss
9448,Tejedor Dorsipinto
9449,Tejedor Cabeciverde
9450,Tejedor de Los Usambara
9451,Tejedor Insigne
9452,Tejedor Alibarrado
9453,Tejedor de Santo Tome
9454,Tejedor Patigualdo
9455,Malimbo Coronado
9456,Malimbo de Cassin
9457,Malimbo de Rachel
9458,Malimbo de Gola
9459,Malimbo Culirrojo
9460,Malimbo de Ibadan
9461,Malimbo Piquiazul
9462,Malimbo Cabecirrojo
9463,Malimbo Ventrirrojo
9464,Malimbo Crestado
9466,Tejedor Cabecirrojo
9468,Amaranta Ventrinegra
9469,Amaranta Barrada
9470,Amaranta Parda
9471,Amaranta Senegalesa
9472,Amaranta Roquera
9473,Amaranta de Chad
9474,Amaranta de Jameson
9475,Amaranta de Mali
9476,Amaranta Ocre
9479,Amaranta Carinegra
9480,Estrilda Parda
9481,Estrilda Etiope
9482,Estrilda Alirroja
9483,Estrilda Alinaranja
9484,Estrilda Aliamarilla
9485,Estrilda Melba
9486,Estrilda Golirrosa
9487,Estrilda Golirroja
9488,Estrilda de Dybowski
9489,Estrilda Sombria
9490,Granadero Meridional
9491,Granadero Oriental
9492,Azulito Angoleno
9493,Azulito Carirrojo
9494,Azulito Coroniazul
9495,Estrilda Piquigorda de Grant
9496,Estrilda Piquigorda Cabecinegra
9497,Estrilda Piquigorda Cabecirroja
9498,Estrilda Piquigorda Ventrinegra
9499,Estrilda Piquigorda Escarlata
9500,Estrilda Piquigorda Chica
9504,Estrilda del Niger
9505,Estrilda Pechiparda
9506,Estrilda Carinaranja
9507,Estrilda Culirroja
9508,Estrilda arabe
9509,Estrilda Culinegra
9510,Estrilda Comun
9511,Estrilda Ojinegra
9512,Estrilda Monjita
9513,Estrilda Capirotada
9514,Estrilda de Kandt
9517,Estrilda Verde
9518,Estrilda de Reichenow
9519,Estrilda de Salvadori
9520,Estrilda de Jackson
9521,Estrilda de Shelley
9522,Estrilda Angoleno
9523,Estrilda Ventrigualda Meridional
9524,Estrilda Ventrigualda Oriental
9525,Olivino Carinegro
9526,Olivino Acollarado
9528,Negrita Pechiblanca
9529,Negrita Pechirrufa
9530,Negrita Frentigualda
9531,Negrita Canosa
9532,Estrilda Piquifina de Woodhouse
9533,Estrilda Piquifina Frentirroja
9534,Estrilda Piquifina de Jameson
9535,Estrilda Cabecirroja
9536,Estrilda Degollada
9537,Estrilda Codorniz
9538,Bengali Rojo
9539,Bengali Verde
9540,Bengali Cebra
9541,Estrilda Saltamontes
9542,Capuchino Bronceado
9543,Capuchino Bicolor
9544,Capuchino Pio
9546,Capuchino Malgache
9547,Capuchino Picoplata Africano
9548,Capuchino Picoplata Indio
9549,Capuchino Culiblanco
9550,Capuchino de Java
9551,Capuchino Sombrio
9552,Capuchino Carinegro
9553,Capuchino Punteado
9554,Capuchino Golinegro
9555,Capuchino Ventriblanco
9558,Capuchino Multicolor
9559,Capuchino Tricolor
9560,Capuchino Castano
9561,Capuchino Coroniblanco
9562,Capuchino Cabeciblanco
9563,Capuchino Palido
9564,Capuchino Grande
9565,Capuchino de Las Arfak
9566,Capuchino Canoso
9567,Capuchino Coronigris
9568,Capuchino Vistoso
9569,Capuchino de Nueva Irlanda
9570,Capuchino de Hunstein
9571,Capuchino Culiamarillo
9572,Capuchino Pechicastano
9573,Capuchino Negro
9574,Capuchino Pechinegro
9575,Capuchino Alpino
9576,Capuchino Montano
9577,Capuchino de Nueva Bretana
9580,Diamante Pectoral
9581,Diamante Hermoso
9582,Diamante Orejirrojo
9583,Diamante Moteado
9584,Diamante Montano
9585,Diamante Pintado
9586,Diamante Cejirrojo
9587,Diamante Escarlata
9591,Diamante Enmascarado
9592,Diamante Colilargo
9593,Diamante Gorjinegro
9594,Diamante Cebra
9597,Diamante Coliverde
9598,Diamante Colifino
9599,Diamante de Luzon
9600,Diamante Tricolor
9601,Diamante de Mindanao
9602,Diamante Cariazul
9603,Diamante Papu
9604,Diamante Lorito
9605,Diamante Verdiazul
9606,Diamante de Fiyi
9607,Diamante Piquirrosado
9608,Diamante de Gould
9609,Viuda Colicinta
9610,Viuda del Paraiso
9611,Viuda Coliancha
9612,Viuda del Sahel
9613,Viuda Chillona
9614,Viuda Metalica
9615,Viuda Real
9616,Viuda de Fischer
9617,Viuda Togolesa
9618,Viuda de Wilson
9619,Viuda de Barka
9620,Viuda del Jos
9621,Viuda Camerunesa
9622,Viuda Nigeriana
9623,Viuda de Jambandu
9624,Viuda Verdosa
9625,Viuda Sombris
9626,Viuda Senegalesa
9627,Viuda Purpurea
9628,Viuda Anomala
9629,Gorrion del Saxaul
9630,Gorrion Comun
9631,Gorrion Italiano
9632,Gorrion Moruno
9633,Gorrion del Sind
9634,Gorrion Somali
9635,Gorrion Rutilante
9636,Gorrion Liso
9637,Gorrion del Mar Muerto
9638,Gorrion de Cabo Verde
9639,Gorrion Grande
9640,Gorrion de Socotra
9641,Gorrion de Abd Al Kuri
9642,Gorrion del Kordofan
9643,Gorrion de Shelley
9644,Gorrion Keniata
9645,Gorrion de El Cabo
9646,Gorrion de Swainson
9647,Gorrion Picogordo
9648,Gorrion Swahili
9649,Gorrion Gris
9650,Gorrion Sudafricano
9651,Gorrion Sahariano
9652,Gorrion Deserticola
9653,Gorrion Molinero
9654,Gorrion Dorado
9655,Gorrion arabe
9656,Gorrion Castano
9657,Gorrion Palido
9658,Gorrion Chillon
9659,Gorrion Cejudo
9660,Gorrion Chico
9661,Gorrion Moteado
9662,Gorrion Cuelligualdo
9663,Gorrion de Henri
9664,Gorrion Alpino
9665,Gorrion de Adams
9671,Anteojitos Canelo
9672,Lavandera Forestal
9673,Bisbita del Sokoke
9674,Bisbita Colicorto
9675,Bisbita Cafre
9676,Bisbita del Pechora
9677,Bisbita Arboreo
9678,Bisbita de Hodgson
9679,Bisbita Gorjirrojo
9680,Bisbita Rosado
9681,Bisbita Pechianteado
9682,Bisbita Pratense
9683,Bisbita Alpino
9684,Bisbita Costero
9685,Bisbita Piquicorto
9686,Bisbita Amarillento
9687,Bisbita Peruano
9688,Bisbita Chaqueno
9689,Bisbita Llanero
9690,Bisbita Palido
9691,Bisbita Andino
9692,Bisbita Ocre
9693,Bisbita Correndera
9694,Bisbita de Georgia del Sur
9695,Bisbita del Himalaya
9696,Bisbita de Los Nilgiri
9697,Bisbita Montano
9698,Bisbita Roquero
9699,Bisbita Rayado
9700,Bisbita de Richard
9701,Bisbita Oriental
9702,Bisbita Neozelandes
9703,Bisbita del Nyasa
9704,Bisbita Estepario
9705,Bisbita Liso
9706,Bisbita Caminero
9707,Bisbita Campestre
9708,Bisbita Africano
9709,Bisbita del Vaal
9710,Bisbita Piquilargo
9711,Bisbita de Malindi
9712,Bisbita Patilargo
9713,Bisbita Papu
9714,Anteojitos Golirrojo
9715,Bisbita Abisinio
9716,Bisbita de Fulleborn
9717,Bisbita de El Cabo
9718,Bisbita Gorjigualdo
9719,Bisbita de Pangani
9720,Bisbita Gorjirrosa
9721,Bisbita de Grimwood
9723,Bisbita Pechigualdo
9724,Bisbita Dorado
9725,Lavandera Malgache
9726,Lavandera Clara
9727,Lavandera de El Cabo
9728,Lavandera Boyera
9729,Lavandera Africana
9730,Lavandera Cascadena
9731,Lavandera Cetrina
9732,Lavandera de Chukotka
9733,Lavandera India
9734,Lavandera del Mekong
9735,Lavandera Japonesa
9736,Lavandera Blanca
9738,Pinzon Vulgar
9739,Pinzon Azul de Tenerife
9740,Pinzon Azul de Gran Canaria
9741,Pinzon Real
9742,Clorofonia Acollarada
9743,Clorofonia Nuquiazul
9744,Clorofonia Pechicastana
9745,Clorofonia Coroniazul
9746,Clorofonia Cejidorada
9747,Eufonia Jamaicana
9748,Eufonia Plumbea
9749,Eufonia Matorralera
9750,Eufonia Coronigualda
9751,Eufonia Golipurpura
9752,Eufonia de Trinidad
9753,Eufonia del Magdalena
9754,Eufonia Coroninaranja
9755,Eufonia de Finsch
9756,Eufonia Violacea
9757,Eufonia Piquigruesa
9758,Eufonia Gorjiamarilla
9759,Eufonia Bronceada
9765,Eufonia Ventricanela
9766,Eufonia Coronipinta
9767,Eufonia Olivacea
9768,Eufonia Maquillada
9769,Eufonia Verdosa
9770,Eufonia Culiblanca
9771,Eufonia Coronirrufa
9772,Eufonia Ventrinaranja
9773,Eufonia Ventrirrufa
9774,Eufonia Ventricastana
9775,Eufonia Negra
9776,Picogordo Negrigualdo
9777,Picogordo Acollarado
9778,Picogordo Alimoteado
9779,Picogordo Aliblanco
9782,Picogordo Comun
9783,Picogordo Chino
9784,Picogordo Japones
9785,Alauahio de Oahu
9786,Alauahio de Maui
9787,Akikiki de Kauai
9788,Palila de Laysan
9789,Palila de Nihoa
9790,Palila de Hawai
9791,Ou
9792,Nukupuu de Kauai
9793,Nukupuu de Maui
9794,Akiapolaau
9795,Pseudonestor
9796,Anianiau
9798,Akepa de Kauai
9799,Akepa de Maui
9800,Akepa de Hawai
9801,Amakihi de Kauai
9802,Amakihi de Oahu
9803,Amakihi de Hawai
9804,Iiwi
9805,Apapane
9806,Akohekohe
9807,Camachuelo Carminoso
9808,Camachuelo Escarlata
9809,Camachuelo Dorsirrojo
9810,Camachuelo Culirrosado
9811,Camachuelo Bonito del Himalaya
9812,Camachuelo de Edwards
9813,Camachuelo Cejirrosado
9814,Camachuelo de Sharpe
9815,Camachuelo Alimoteado
9816,Camachuelo Vinoso
9817,Camachuelo de Formosa
9818,Camachuelo del Sinai
9819,Camachuelo Palido
9820,Camachuelo de Roborowski
9821,Pinzon Montano de Sillem
9822,Camachuelo Estriado
9823,Camachuelo Grande
9824,Camachuelo Colilargo
9825,Camachuelo Frentirrojo
9826,Camachuelo Cejirrojo
9827,Camachuelo de Pallas
9828,Camachuelo Tribarrado
9829,Camachuelo de Thura
9830,Camachuelo Chino
9831,Camachuelo Picogrueso
9832,Camachuelo Pardo
9834,Camachuelo Filipino
9835,Camachuelo Anaranjado
9836,Camachuelo Cabecirrojo
9837,Camachuelo Cabecigris
9838,Camachuelo de Las Azores
9839,Camachuelo Comun
9841,Camachuelo Alirrojo
9842,Camachuelo Trompetero
9843,Camachuelo Mongol
9844,Camachuelo de Blanford
9845,Pinzon de Anteojos
9846,Pinzon Nuquigualdo
9847,Camachuelo Oscuro
9848,Pinzon Montano de Hodgson
9849,Pinzon Montano de Brandt
9850,Pinzon Montano Pardo
9851,Pinzon Montano Nuquigris
9852,Pinzon Montano Negro
9853,Pinzon Montano Coronipardo
9854,Camachuelo Mexicano
9855,Camachuelo de Cassin
9856,Camachuelo Purpureo
9857,Camachuelo Deserticola
9858,Picogordo de Socotra
9859,Picogordo Somali
9860,Picogordo arabe
9861,Verderon Comun
9862,Verderon Chino
9863,Verderon del Himalaya
9864,Verderon Vietnamita
9865,Verderon Cabecinegro
9866,Canario Oropendola
9867,Serin Etiope
9868,Serin de Frente Amarilla
9869,Serin de africa
9870,Serin Carinegro
9871,Serin de Los Papiros
9872,Serin Forestal
9873,Serin Culiblanco
9874,Serin Gorjinegro
9875,Serin de Reichenow
9876,Serin Culigualdo
9877,Serin arabe
9878,Serin Gorjigualdo
9879,Serin de Salvadori
9880,Serin Pechilimon
9881,Serin Frentiamarillo
9882,Serin Piquigordo Norteno
9883,Serin Piquigordo Sureno
9884,Serin Amarillo
9885,Serin Dorsiestriado
9886,Serin Azufrado
9887,Serin Gorjiblanco
9889,Serin de Reichard
9890,Serin Gris Occidental
9891,Serin Gris
9892,Serin Orejinegro
9893,Serin Culipardo
9894,Pardillo de Ankober
9895,Serin Yemeni
9896,Serin Estriado
9897,Serin de Burton
9898,Serin de Los Kipengere
9899,Serin de Principe
9900,Picogordo de Santo Tome
9901,Serin de Las Proteas
9902,Canario de El Cabo
9903,Canario del Drakensberg
9904,Pardillo Piquigualdo
9905,Pardillo Comun
9906,Pardillo Yemeni
9907,Pardillo Somali
9908,Pardillo Norteno
9909,Piquituerto Lorito
9910,Piquituerto Escoces
9911,Piquituerto Comun
9912,Piquituerto Aliblanco
9913,Piquituerto de La Espanola
9914,Serin Montano
9916,Jilguero Europeo
9918,Verderon Serrano
9919,Verderon Corso
9920,Serin Verdecillo
9921,Serin Canario
9922,Serin Sirio
9923,Serin Frentirrojo
9924,Serin Alario
9925,Serin Dorsigris
9926,Serin Coronigualdo
9927,Serin Cabecinegro
9928,Jilguero Tibetano
9929,Jilguero Lugano
9930,Jilguero de Los Pinos
9931,Jilguero Yanqui
9932,Jilguero Menor
9933,Jilguero de Lawrence
9934,Jilguero Capirotado
9935,Jilguero Andino
9936,Jilguero Cariamarillo
9937,Jilguero Rojo
9938,Jilguero Piquigrueso
9939,Jilguero Encapuchado
9940,Jilguero Antillano
9941,Jilguero Azafranado
9942,Jilguero Olivaceo
9943,Jilguero Cabecinegro
9944,Jilguero Ventriamarillo
9945,Jilguero Negro
9946,Jilguero Cordillerano
9947,Jilguero Golinegro
9948,Escribano Lapon
9949,Escribano Collarejo
9950,Escribano de Smith
9951,Escribano Piquigrueso
9952,Escribano Nival
9953,Escribano de Mckay
9954,Tangara Rosada
9955,Escribano Culipardo
9956,Escribano Crestado
9957,Escribano Cabecinegro
9958,Escribano Carirrojo
9959,Escribano Triguero
9960,Escribano Orejudo
9961,Escribano Tibetano
9962,Escribano de Jankowski
9963,Escribano Montesino
9964,Escribano de Brandt
9965,Escribano de Godlewski
9966,Escribano Cabecigris
9967,Escribano Cinereo
9968,Escribano Hortelano
9969,Escribano Ceniciento
9970,Escribano Soteno
9971,Escribano de Stewart
9972,Escribano Cerillo
9973,Escribano Cabeciblanco
9974,Escribano de Cabanis
9975,Escribano Pechidorado
9976,Escribano Somali
9977,Escribano de El Cabo
9978,Escribano Alaudino
9979,Escribano de Socotra
9980,Escribano Sahariano
9981,Escribano Estriado
9982,Escribano Gorjigris
9983,Escribano Canelo
9984,Escribano Elegante
9985,Escribano Azul
9986,Escribano Culiocre
9987,Escribano Palustre
9988,Escribano de Pallas
9989,Escribano Aureolado
9990,Escribano Rustico
9991,Escribano Pigmeo
9992,Escribano Enmascarado
9994,Escribano Japones
9995,Escribano Herrumbroso
9996,Escribano Cejigualdo
9997,Escribano de Tristram
9998,Escribano Gris
9999,Chingolo Cejiblanco
10000,Chingolo Palido
10001,Chingolo Barbinegro
10002,Chingolo Campestre
10003,Chingolo de Brewer
10004,Chingolo de Worthen
10005,Chingolo Gorjinegro
10007,Chingolo Arlequin
10008,Chingolo Albinegro
10009,Chingolo de Tumbes
10010,Chingolo Coronicastano
10011,Chingolo Colicanela
10012,Chingolo Alirrufo
10013,Chingolo Cabecilistado
10014,Chingolo Pechinegro
10015,Chingolo Embridado
10016,Chingolo de Botteri
10017,Chingolo de Cassin
10018,Chingolo de Bachman
10019,Cerquero Olivaceo
10020,Cerquero Dorsiverde
10021,Cerquero de El Tocuyo
10022,Cerquero Negrilistado
10023,Chingolo Saltamontes
10024,Chingolo Pajonalero
10025,Chingolo Cejigualdo
10026,Cerquero Tangarino
10027,Clorospingo Comun
10028,Cloroapingo del Tacarcuna
10029,Clorospingo del Pirre
10030,Clorospingo Oscuro
10031,Clorospingo Cejiblanco
10032,Clorospingo Bigotudo
10034,Clorospingo Gorjiamarillo
10035,Clorospingo Gorjigris
10036,Cerquero Carisucio
10037,Cerquero Capirrufo
10038,Cerquero Coronicastano
10039,Cerquero Verdilistado
10040,Cerquero Costarricense
10041,Cerquero Picofino
10042,Cerquero de Bangs
10043,Cerquero del Perija
10044,Cerquero Cabecilistado
10045,Cerquero Cabecinegro
10046,Cerquero de Sclater
10047,Cerquero de Berlepsch
10048,Cerquero Cejilargo
10049,Cerquero Piquiamarillo
10051,Cerquero Pectoral
10052,Cerquero Semiacollarado
10053,Cerquero Franciscano
10054,Cerquero Coroninegro
10056,Cerquero Piquinaranja
10057,Cerquero Alidorado
10058,Toqui Acollarado
10059,Toqui Coliverde
10060,Toqui Moteado
10062,Toqui Flanquirrufo
10065,Atlapetes Coronirrufo
10067,Atlapetes Bigotudo
10068,Atlapetes Semirrufo
10069,Atlapetes de Tepui
10070,Atlapetes Nuquiblanco
10071,Atlapetes de Santa Marta
10072,Atlapetes Nuquipalido
10073,Atlapetes Cabecigualdo
10074,Atlapetes Sombrio
10076,Atlapetes Tricolor
10077,Atlapetes Embridado
10079,Atlapetes Pechiamarillo
10080,Atlapetes Antioqueno
10081,Atlapetes Orejirrufo
10082,Atlapetes de Apurimac
10083,Atlapetes de Anteojos
10084,Atlapetes Pizarroso
10086,Atlapetes Aliblanco
10088,Atlapetes Cabeciblanco
10089,Atlapetes Cabecipalido
10090,Atlapetes de Seebohm
10091,Atlapetes Ventrirrufo
10092,Atlapetes de Cuzco
10093,Atlapetes de Vilcabamba
10094,Atlapetes Carinegro
10095,Atlapetes Nuquirrufo
10096,Atlapetes Cabecirrufo
10097,Atlapetes Amarillo
10098,Cerquero Patigrande
10099,Chingolo de La Cienaga
10100,Toqui Nuquirrufo
10101,Toqui Pardo
10102,Toqui Oaxaqueno
10103,Toqui Californiano
10104,Toqui de Abert
10105,Toqui Cuatro Ojos
10106,Toqui Costarriquense
10108,Toqui Orejiblanco
10109,Chingolo Rojizo
10110,Chingolo Coronirrufo
10111,Chingolo Oaxaqueno
10112,Junco de Los Volcanes
10113,Junco Ojioscuro
10114,Junco de Isla Guadalupe
10115,Junco Ojilumbre
10116,Junco de Baird
10117,Chingolo Comun
10118,Chingolo de Harris
10119,Chingolo Gorjiblanco
10120,Chingolo Coroniblanco
10121,Chingolo Coronidorado
10122,Chingolo Zorruno
10127,Chingolo de Leconte
10128,Chingolo Costero
10129,Chingolo de Nelson
10130,Chingolo Colifino
10131,Chingolo de Nevada
10132,Chingolo de Bell
10133,Chingolo Coliblanco
10134,Chingolo Rayado
10135,Chingolo Sabanero
10141,Chingolo Serrano
10142,Chingolo Cantor
10143,Chingolo de Lincoln
10144,Chingolo Pantanero
10145,Reinita de Zeledon
10146,Reinita Chillina
10147,Reinita de Oriente
10148,Reinita Grande
10149,Tordo Cabeciamarillo
10150,Tordo Charlatan
10151,Pradero Occidental
10152,Pradero Oriental
10153,Loica Pechirroja
10154,Loica Cejiblanca
10155,Loica Peruana
10156,Loica Pampeana
10157,Loica Comun
10158,Cacique Piquiclaro
10159,Cacique Mexicano
10160,Cacique Cabecicastano
10161,Cacique Verdioscuro
10162,Cacique Dorsirrufo
10164,Cacique Crestado
10165,Cacique Verde
10167,Cacique de Para
10168,Cacique de Moctezuma
10169,Cacique Negro
10170,Cacique de Cassin
10171,Cacique Solitario
10172,Cacique Aliamarillo
10173,Cacique Ecuatoriano
10174,Cacique de Koepcke
10177,Cacique Lomiescarlata
10179,Cacique Lomiamarillo
10181,Cacique Montano
10182,Cacique Lomirrojo
10183,Cacique de Yelmo
10184,Cacique Colibandeado
10185,Turpial de Scott
10186,Turpial de Audubon
10187,Turpial Dorsidorado
10188,Turpial Jamaicano
10189,Turpial Yucateco
10190,Turpial de Altamira
10191,Turpial Amarillo
10192,Turpial de Baltimore
10193,Turpial Dorsinegro
10195,Turpial Dorsilistado
10196,Turpial Coliamarillo
10197,Turpial Pechipinto
10198,Turpial Aliblanco
10199,Turpial Brasileno
10200,Turpial Venezolano
10201,Turpial Amazonico
10202,Turpial Alibarrado
10203,Turpial Culinegro
10204,Turpial Enmascarado
10205,Turpial Cabecinegro
10206,Turpial Castano
10208,Turpial de Las Bahamas
10209,Turpial Cubano
10210,Turpial de Martinica
10211,Turpial Puertorriqueno
10212,Turpial de Montserrat
10213,Turpial de La Espanola
10214,Turpial de Santa Lucia
10215,Turpial Coroninaranja
10217,Turpial Boyerito
10218,Turpial Variable
10219,Zanate Jamaicano
10220,Sargento Humeral
10221,Sargento Puertorriqueno
10222,Sargento Tricolor
10223,Sargento Alirrojo
10224,Sargento Cubano
10225,Tordo Chillon
10226,Tordo Gigante
10227,Tordo Renegrido
10228,Tordo Cabecipardo
10229,Tordo Ojirrojo
10231,Zanate Cantor
10232,Zanate Matorralero
10233,Zanate Cubano
10234,Zanate Canadiense
10235,Zanate de Brewer
10236,Zanate Comun
10237,Zanate Caribeno
10238,Zanate Nicaraguense
10239,Zanate Antillano
10240,Zanate Marismeno
10241,Zanate Mexicano
10242,Chango Terciopelo
10243,Chango Ventrirrojo
10244,Chango Oriolino
10245,Chango Colombiano
10246,Chango de Tepui
10247,Federal
10248,Tordo Patagon
10249,Chango de Forbes
10250,Chopi
10251,Tordo Musico
10252,Tordo de Spix
10253,Tordo Boliviano
10254,Varillero Aliamarillo
10255,Varillero Negro
10256,Varillero Ojipalido
10257,Varillero Capuchino
10258,Varillero Congo
10259,Tordo Amarillo
10260,Tordo Guirahuro
10261,Tordo Pechiamarillo
10262,Reinita Hornera
10263,Reinita Gusanera
10264,Reinita Charquera de Luisiana
10265,Reinita Charquera Nortena
10266,Reinita de Bachman
10267,Reinita Alidorada
10268,Reinita Aliazul
10269,Reinita Trepadora
10270,Reinita Protonotaria
10271,Reinita de Swainson
10272,Reinita Cejuda
10273,Reinita Flamigera
10274,Reinita de Tennessee
10275,Reinita Coroninaranja
10276,Reinita de Colima
10277,Reinita de Lucy
10278,Reinita de Nashville
10279,Reinita de Virginia
10280,Reinita de Semper
10281,Reinita de Connecticut
10282,Mascarita Coronigris
10285,Mascarita Equinoccial
10286,Reinita de Tolmie
10287,Reinita Planidera
10288,Reinita de Kentucky
10290,Mascarita Coronioliva
10291,Mascarita Transvolcanica
10292,Mascarita de Belding
10293,Mascarita de Las Bahamas
10294,Mascarita de Altamira
10295,Mascarita Comun
10296,Mascarita Matorralera
10297,Reinita de San Vicente
10298,Reinita Plumbea
10299,Reinita de angela
10300,Reinita Jamaicana
10301,Reinita Encapuchada
10302,Candelita Nortena
10303,Reinita de Kirtland
10304,Reinita Atigrada
10305,Reinita Cerulea
10306,Parula Nortena
10307,Parula Pitiayumi
10309,Reinita de Magnolia
10310,Reinita Castana
10311,Reinita Gorjinaranja
10312,Reinita de Manglar
10313,Reinita de Pensilvania
10314,Reinita Estriada
10315,Reinita Azulada
10316,Reinita Palmera
10317,Reinita Coroniverde
10318,Reinita del Pinar
10320,Reinita Coronada
10321,Reinita Gorjiamarilla
10322,Reinita de Las Bahamas
10323,Reinita de Las Caiman
10324,Reinita Galana
10325,Reinita Puertorriquena
10326,Reinita de Barbuda
10327,Reinita de Santa Lucia
10328,Reinita de Grace
10329,Reinita Gris
10330,Reinita de Townsend
10331,Reinita Cabecigualda
10332,Reinita Caridorada
10333,Reinita Dorsiverde
10334,Reinita Citrina
10337,Reinita de Santa Marta
10338,Reinita Cejiblanca
10339,Reinita Amarillenta
10340,Reinita Silbona
10341,Reinita Paticlara
10342,Reinita Crestinegra
10343,Reinita Culiparda
10345,Reinita Riberena
10347,Reinita Bandeada
10349,Reinita Ventridorada
10350,Reinita Embridada
10351,Reinita Gorjigris
10352,Reinita de Fraser
10353,Reinita Coronirroja
10354,Reinita Roquera
10355,Reinita Coronirrufa
10356,Reinita Carinegra
10357,Reinita del Pirre
10358,Reinita Cejidorada
10359,Reinita Coronidorada
10363,Reinita de Cajamarca
10364,Reinita Cabecilistada
10365,Reinita Cabecigris
10366,Reinita Canadiense
10367,Reinita de Wilson
10368,Reinita Carirroja
10369,Reinita Roja
10370,Reinita Rosada
10371,Candelita Aliblanca
10372,Candelita Plomiza
10373,Candelita Coronicastana
10374,Candelita Coronigualda
